"","spring_name","site_type","year","max_ndvi","max_ndvi_doy","amplitude_ndvi","dur_80th_ndvi","sos_doy_ndvi","eos_doy_ndvi","gsl_ndvi"
"617","East Pioneer","Spring","2024",0.645194778326578,193,0.187363025541287,32.8,136,248,112
"618","East Pioneer","Matrix","2024",0.451048587227355,166,0.198007256422928,32.8,139,200,61
"619","Salix","Spring","2024",0.767746529902093,177,0.325109371844902,32.8,145,239,94
"620","Salix","Matrix","2024",0.608723373964163,164,0.249073756805257,32.8,136,231,95
"621","North Pioneer","Spring","2024",0.791554553439655,184,0.307137459311366,54.3542857142857,152,246,94
"622","North Pioneer","Matrix","2024",0.652133324788197,175,0.197582304019535,32.8,148,235,87
"623","Cave","Spring","2024",0.695417818317683,188,0.254559353246171,32.8,156,250,95
"624","Cave","Matrix","2024",0.536121268198726,175,0.183188811922972,32.8,150,247,97
"625","Aspens","Spring","2024",0.750578754760355,184,0.336569667744272,54.3542857142857,150,266,116
"626","Aspens","Matrix","2024",0.471390114754669,167,0.169807293761409,32.8,136,233,97
"627","Bog","Spring","2024",0.697309278859161,207,0.443857516688181,35.4,161,278,116
"628","Bog","Matrix","2024",0.472143723934246,217,0.313770167037064,59.6742857142858,157,288,130
"629","Picea","Spring","2024",0.719777855530771,206,0.502768438405765,35.4,163,280,116
"630","Picea","Matrix","2024",0.526571563770825,204,0.36385098566518,64.7314285714286,160,292,131
"631","Calf","Spring","2024",0.608982077535098,192,0.30193837140013,35.4,156,275,118
"632","Calf","Matrix","2024",0.476860721895182,185,0.207442863728,35.4,152,267,114
"633","Big Slump","Spring","2024",0.713857904636812,214,0.272375798298289,35.4,157,279,121
"634","Big Slump","Matrix","2024",0.471367212473227,236,0.144314310473789,35.4,153,277,123
"635","Lobauer","Spring","2024",0.77375797971995,164,0.33096084936873,35.4,123,263,140
"636","Lobauer","Matrix","2024",0.462810258515584,148,0.193625743320961,35.4,123,228,105
